transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale,profit,month,day_of_week,hour,age_group
89,,21:15:00,117,Female,55.0,Electronics,4.0,500.0,590.0,2000.0,-360.0,,,21,51-65
707,,20:34:00,117,Female,26.0,Clothing,1.0,500.0,580.0,500.0,-80.0,,,20,26-35
909,,19:43:00,71,Male,26.0,Electronics,1.0,300.0,288.0,300.0,12.0,,,19,26-35
1089,,18:44:00,108,Female,55.0,Electronics,4.0,500.0,555.0,2000.0,-220.0,,,18,51-65
1707,,18:35:00,144,Female,26.0,Clothing,1.0,500.0,535.0,500.0,-35.0,,,18,26-35
1909,,19:41:00,17,Male,26.0,Electronics,1.0,300.0,339.0,300.0,-39.0,,,19,26-35
51,2022-12-10,22:09:00,78,Male,27.0,Beauty,3.0,25.0,24.75,75.0,0.75,12.0,Saturday,22,26-35
154,,17:47:00,24,Male,51.0,Electronics,3.0,300.0,321.0,900.0,-63.0,,,17,51-65
276,,21:27:00,40,Female,21.0,Beauty,4.0,25.0,27.5,100.0,-10.0,,,21,18-25
497,,18:11:00,127,Male,41.0,Clothing,4.0,30.0,37.2,120.0,-28.80000000000001,,,18,36-50
889,,22:32:00,39,Female,35.0,Electronics,1.0,50.0,57.5,50.0,-7.5,,,22,26-35
1051,,17:47:00,104,Male,27.0,Beauty,3.0,25.0,25.0,75.0,0.0,,,17,26-35
1154,,21:44:00,29,Male,51.0,Electronics,3.0,300.0,291.0,900.0,27.0,,,21,51-65
1276,2022-11-10,18:54:00,140,Female,21.0,Beauty,4.0,25.0,27.0,100.0,-8.0,11.0,Thursday,18,18-25
1497,,21:44:00,109,Male,41.0,Clothing,4.0,30.0,32.4,120.0,-9.599999999999994,,,21,36-50
1889,2022-02-09,22:48:00,80,Female,35.0,Electronics,1.0,50.0,56.0,50.0,-6.0,2.0,Wednesday,22,26-35
122,2023-01-12,19:02:00,1,Male,64.0,Electronics,4.0,30.0,35.4,120.0,-21.599999999999994,1.0,Thursday,19,51-65
373,,22:19:00,78,Female,25.0,Beauty,2.0,300.0,333.0,600.0,-66.0,,,22,18-25
524,,19:52:00,12,Male,46.0,Beauty,4.0,300.0,297.0,1200.0,12.0,,,19,36-50
688,,21:45:00,132,Male,56.0,Clothing,4.0,25.0,24.75,100.0,1.0,,,21,51-65
813,,19:51:00,125,Male,52.0,Electronics,3.0,50.0,62.0,150.0,-36.0,,,19,51-65
1122,2022-07-09,19:53:00,138,Male,64.0,Electronics,4.0,30.0,31.8,120.0,-7.200000000000003,7.0,Saturday,19,51-65
1373,2023-02-10,20:26:00,64,Female,25.0,Beauty,2.0,300.0,294.0,600.0,12.0,2.0,Friday,20,18-25
1524,,22:10:00,115,Male,46.0,Beauty,4.0,300.0,321.0,1200.0,-84.0,,,22,36-50
1688,,17:25:00,150,Male,56.0,Clothing,4.0,25.0,26.5,100.0,-6.0,,,17,51-65
1813,,22:24:00,86,Male,52.0,Electronics,3.0,50.0,61.5,150.0,-34.5,,,22,51-65
178,2023-11-10,17:51:00,142,Male,40.0,Clothing,2.0,30.0,34.2,60.0,-8.400000000000006,11.0,Friday,17,36-50
208,,20:56:00,144,Female,34.0,Electronics,4.0,50.0,57.0,200.0,-28.0,,,20,26-35
247,,17:56:00,82,Male,41.0,Electronics,2.0,30.0,31.5,60.0,-3.0,,,17,36-50
290,2023-08-12,21:39:00,86,Female,30.0,Beauty,2.0,300.0,342.0,600.0,-84.0,8.0,Saturday,21,26-35
656,2023-12-11,20:58:00,27,Male,29.0,Beauty,3.0,30.0,29.4,90.0,1.8000000000000114,12.0,Monday,20,26-35
735,,21:38:00,153,Female,64.0,Clothing,4.0,500.0,515.0,2000.0,-60.0,,,21,51-65
1178,,21:15:00,137,Male,40.0,Clothing,2.0,30.0,33.0,60.0,-6.0,,,21,36-50
1208,,17:44:00,9,Female,34.0,Electronics,4.0,50.0,47.5,200.0,10.0,,,17,26-35
1247,2023-02-09,18:17:00,78,Male,41.0,Electronics,2.0,30.0,35.7,60.0,-11.400000000000006,2.0,Thursday,18,36-50
1290,,22:40:00,66,Female,30.0,Beauty,2.0,300.0,318.0,600.0,-36.0,,,22,26-35
1656,,20:03:00,141,Male,29.0,Beauty,3.0,30.0,35.4,90.0,-16.19999999999999,,,20,26-35
1735,2023-05-09,17:26:00,86,Female,64.0,Clothing,4.0,500.0,505.0,2000.0,-20.0,5.0,Tuesday,17,51-65
319,2022-07-11,18:50:00,145,Male,31.0,Clothing,1.0,500.0,500.0,500.0,0.0,7.0,Monday,18,26-35
670,,17:24:00,59,Male,27.0,Beauty,1.0,30.0,35.7,30.0,-5.700000000000003,,,17,26-35
1319,,17:17:00,76,Male,31.0,Clothing,1.0,500.0,585.0,500.0,-85.0,,,17,26-35
1670,,21:32:00,58,Male,27.0,Beauty,1.0,30.0,34.2,30.0,-4.200000000000003,,,21,26-35
385,,19:06:00,127,Male,50.0,Electronics,3.0,500.0,525.0,1500.0,-75.0,,,19,36-50
1385,2023-07-11,19:22:00,55,Male,50.0,Electronics,3.0,500.0,505.0,1500.0,-15.0,7.0,Tuesday,19,36-50
10,,22:55:00,81,Female,52.0,Clothing,4.0,50.0,62.5,200.0,-50.0,,,22,51-65
26,,17:54:00,51,Female,28.0,Electronics,2.0,500.0,600.0,1000.0,-200.0,,,17,26-35
437,,18:53:00,56,Female,35.0,Electronics,4.0,300.0,345.0,1200.0,-180.0,,,18,26-35
689,,20:17:00,55,Male,57.0,Electronics,2.0,50.0,52.5,100.0,-5.0,,,20,51-65
1010,,22:11:00,65,Female,52.0,Clothing,4.0,50.0,54.5,200.0,-18.0,,,22,51-65
1026,,19:10:00,60,Female,28.0,Electronics,2.0,500.0,520.0,1000.0,-40.0,,,19,26-35
1437,2023-04-09,19:19:00,76,Female,35.0,Electronics,4.0,300.0,372.0,1200.0,-288.0,4.0,Sunday,19,26-35
1689,,20:54:00,114,Male,57.0,Electronics,2.0,50.0,47.5,100.0,5.0,,,20,51-65
558,,17:47:00,108,Female,41.0,Clothing,1.0,25.0,26.0,25.0,-1.0,,,17,36-50
634,2022-10-10,19:25:00,68,Male,60.0,Electronics,4.0,500.0,535.0,2000.0,-140.0,10.0,Monday,19,51-65
1558,,20:37:00,91,Female,41.0,Clothing,1.0,25.0,27.75,25.0,-2.75,,,20,36-50
1634,2023-03-11,17:18:00,90,Male,60.0,Electronics,4.0,500.0,520.0,2000.0,-80.0,3.0,Saturday,17,51-65
201,,19:08:00,105,Male,56.0,Electronics,1.0,25.0,29.75,25.0,-4.75,,,19,51-65
286,2022-05-10,22:56:00,92,Male,55.0,Electronics,2.0,25.0,27.75,50.0,-5.5,5.0,Tuesday,22,51-65
876,2023-03-10,19:39:00,104,Male,43.0,Clothing,4.0,30.0,30.0,120.0,0.0,3.0,Friday,19,36-50
1201,,17:28:00,115,Male,56.0,Electronics,1.0,25.0,27.75,25.0,-2.75,,,17,51-65
1286,,17:23:00,111,Male,55.0,Electronics,2.0,25.0,28.5,50.0,-7.0,,,17,51-65
1876,2023-05-11,19:53:00,68,Male,43.0,Clothing,4.0,30.0,32.1,120.0,-8.400000000000006,5.0,Thursday,19,36-50
55,,20:32:00,57,Male,31.0,Beauty,4.0,30.0,31.8,120.0,-7.200000000000003,,,20,26-35
428,2022-02-12,22:44:00,50,Female,40.0,Electronics,4.0,50.0,49.5,200.0,2.0,2.0,Saturday,22,36-50
441,2023-06-11,22:00:00,85,Male,57.0,Beauty,4.0,300.0,351.0,1200.0,-204.0,6.0,Sunday,22,51-65
976,2023-08-10,19:50:00,56,Female,48.0,Beauty,2.0,300.0,345.0,600.0,-90.0,8.0,Thursday,19,36-50
1055,,21:35:00,97,Male,31.0,Beauty,4.0,30.0,37.5,120.0,-30.0,,,21,26-35
1428,2023-09-09,18:44:00,96,Female,40.0,Electronics,4.0,50.0,57.0,200.0,-28.0,9.0,Saturday,18,36-50
1441,2023-04-10,21:38:00,63,Male,57.0,Beauty,4.0,300.0,354.0,1200.0,-216.0,4.0,Monday,21,51-65
1976,,21:10:00,108,Female,48.0,Beauty,2.0,300.0,360.0,600.0,-120.0,,,21,36-50
149,,17:52:00,73,Male,22.0,Clothing,3.0,25.0,27.0,75.0,-6.0,,,17,18-25
227,,19:19:00,87,Male,36.0,Electronics,2.0,50.0,50.5,100.0,-1.0,,,19,36-50
393,,18:52:00,85,Female,22.0,Beauty,2.0,500.0,595.0,1000.0,-190.0,,,18,18-25
401,2023-03-12,19:03:00,51,Female,62.0,Clothing,1.0,300.0,372.0,300.0,-72.0,3.0,Sunday,19,51-65
546,,22:32:00,57,Female,36.0,Electronics,4.0,50.0,53.5,200.0,-14.0,,,22,36-50
872,2023-10-12,22:18:00,113,Female,63.0,Beauty,3.0,25.0,24.75,75.0,0.75,10.0,Thursday,22,51-65
914,2022-07-09,22:25:00,83,Female,59.0,Electronics,1.0,500.0,510.0,500.0,-10.0,7.0,Saturday,22,51-65
1149,,19:23:00,98,Male,22.0,Clothing,3.0,25.0,29.75,75.0,-14.25,,,19,18-25
1227,2023-01-10,20:09:00,103,Male,36.0,Electronics,2.0,50.0,47.5,100.0,5.0,1.0,Tuesday,20,36-50
1393,2022-08-10,17:24:00,56,Female,22.0,Beauty,2.0,500.0,580.0,1000.0,-160.0,8.0,Wednesday,17,18-25
1401,2022-01-10,21:20:00,85,Female,62.0,Clothing,1.0,300.0,294.0,300.0,6.0,1.0,Monday,21,51-65
1546,,19:06:00,93,Female,36.0,Electronics,4.0,50.0,48.0,200.0,8.0,,,19,36-50
1872,,17:02:00,57,Female,63.0,Beauty,3.0,25.0,26.25,75.0,-3.75,,,17,51-65
1914,2023-05-11,17:49:00,70,Female,59.0,Electronics,1.0,500.0,510.0,500.0,-10.0,5.0,Thursday,17,51-65
310,2022-10-11,21:34:00,76,Female,28.0,Beauty,1.0,25.0,31.0,25.0,-6.0,10.0,Tuesday,21,26-35
844,2023-09-10,17:54:00,95,Male,35.0,Clothing,3.0,50.0,62.0,150.0,-36.0,9.0,Sunday,17,26-35
852,2022-01-10,19:35:00,82,Female,41.0,Clothing,1.0,300.0,375.0,300.0,-75.0,1.0,Monday,19,36-50
1310,,21:31:00,74,Female,28.0,Beauty,1.0,25.0,24.75,25.0,0.25,,,21,26-35
1844,,20:30:00,70,Male,35.0,Clothing,3.0,50.0,50.5,150.0,-1.5,,,20,26-35
1852,2023-11-10,18:09:00,109,Female,41.0,Clothing,1.0,300.0,333.0,300.0,-33.0,11.0,Friday,18,36-50
97,,18:17:00,112,Female,51.0,Beauty,2.0,500.0,555.0,1000.0,-110.0,,,18,51-65
619,2023-09-10,18:10:00,56,Male,47.0,Electronics,4.0,25.0,26.25,100.0,-5.0,9.0,Sunday,18,36-50
948,2023-10-12,22:06:00,52,Female,23.0,Electronics,3.0,25.0,28.75,75.0,-11.25,10.0,Thursday,22,18-25
1097,,20:53:00,86,Female,51.0,Beauty,2.0,500.0,485.0,1000.0,30.0,,,20,51-65
1619,,18:07:00,61,Male,47.0,Electronics,4.0,25.0,24.25,100.0,3.0,,,18,36-50
1948,,21:09:00,100,Female,23.0,Electronics,3.0,25.0,24.5,75.0,1.5,,,21,18-25
456,,19:45:00,51,Male,57.0,Electronics,2.0,30.0,33.9,60.0,-7.799999999999997,,,19,51-65
627,,18:14:00,79,Male,57.0,Clothing,1.0,50.0,55.5,50.0,-5.5,,,18,51-65
1456,2022-02-09,18:49:00,85,Male,57.0,Electronics,2.0,30.0,37.2,60.0,-14.400000000000006,2.0,Wednesday,18,51-65
1627,,17:21:00,84,Male,57.0,Clothing,1.0,50.0,60.0,50.0,-10.0,,,17,51-65
22,,17:11:00,66,Male,18.0,Clothing,2.0,50.0,60.5,100.0,-21.0,,,17,18-25
121,2023-07-10,18:57:00,110,Female,28.0,Electronics,4.0,50.0,54.5,200.0,-18.0,7.0,Monday,18,26-35
431,,22:02:00,99,Male,63.0,Electronics,4.0,300.0,345.0,1200.0,-180.0,,,22,51-65
1022,2023-05-09,17:49:00,69,Male,18.0,Clothing,2.0,50.0,52.5,100.0,-5.0,5.0,Tuesday,17,18-25
1121,,21:10:00,95,Female,28.0,Electronics,4.0,50.0,50.5,200.0,-2.0,,,21,26-35
1431,,21:28:00,114,Male,63.0,Electronics,4.0,300.0,312.0,1200.0,-48.0,,,21,51-65
370,,21:04:00,61,Male,23.0,Electronics,2.0,30.0,34.8,60.0,-9.599999999999994,,,21,18-25
711,,22:26:00,103,Male,26.0,Electronics,3.0,500.0,575.0,1500.0,-225.0,,,22,26-35
754,,18:40:00,90,Female,43.0,Electronics,4.0,25.0,23.75,100.0,5.0,,,18,36-50
943,2022-05-11,19:29:00,90,Female,57.0,Clothing,4.0,300.0,318.0,1200.0,-72.0,5.0,Wednesday,19,51-65
1370,2022-04-11,22:51:00,90,Male,23.0,Electronics,2.0,30.0,36.0,60.0,-12.0,4.0,Monday,22,18-25
1711,,20:33:00,113,Male,26.0,Electronics,3.0,500.0,570.0,1500.0,-210.0,,,20,26-35
1754,2022-01-12,21:03:00,107,Female,43.0,Electronics,4.0,25.0,28.5,100.0,-14.0,1.0,Wednesday,21,36-50
1943,,21:00:00,108,Female,57.0,Clothing,4.0,300.0,321.0,1200.0,-84.0,,,21,51-65
350,,17:41:00,61,Male,25.0,Beauty,3.0,25.0,28.5,75.0,-10.5,,,17,18-25
786,,20:38:00,78,Male,48.0,Clothing,4.0,25.0,28.5,100.0,-14.0,,,20,36-50
1350,2023-08-11,22:02:00,93,Male,25.0,Beauty,3.0,25.0,29.25,75.0,-12.75,8.0,Friday,22,18-25
1786,,21:26:00,69,Male,48.0,Clothing,4.0,25.0,28.75,100.0,-15.0,,,21,36-50
109,2023-06-09,19:57:00,94,Female,34.0,Electronics,4.0,500.0,560.0,2000.0,-240.0,6.0,Friday,19,26-35
191,,21:24:00,71,Male,64.0,Beauty,1.0,25.0,28.25,25.0,-3.25,,,21,51-65
1109,,22:13:00,114,Female,34.0,Electronics,4.0,500.0,590.0,2000.0,-360.0,,,22,26-35
1191,,17:20:00,88,Male,64.0,Beauty,1.0,25.0,25.0,25.0,0.0,,,17,51-65
340,,22:59:00,54,Female,36.0,Clothing,4.0,300.0,294.0,1200.0,24.0,,,22,36-50
555,,19:35:00,103,Male,25.0,Beauty,1.0,300.0,360.0,300.0,-60.0,,,19,18-25
826,,19:08:00,81,Female,46.0,Clothing,1.0,300.0,303.0,300.0,-3.0,,,19,36-50
962,,22:02:00,76,Male,44.0,Clothing,2.0,30.0,35.1,60.0,-10.200000000000003,,,22,36-50
1340,,20:55:00,92,Female,36.0,Clothing,4.0,300.0,348.0,1200.0,-192.0,,,20,36-50
1555,,18:54:00,55,Male,25.0,Beauty,1.0,300.0,312.0,300.0,-12.0,,,18,18-25
1826,,22:05:00,104,Female,46.0,Clothing,1.0,300.0,297.0,300.0,3.0,,,22,36-50
1962,2022-07-09,18:59:00,65,Male,44.0,Clothing,2.0,30.0,32.7,60.0,-5.400000000000006,7.0,Saturday,18,36-50
249,,20:17:00,109,Male,20.0,Clothing,1.0,50.0,53.5,50.0,-3.5,,,20,18-25
1249,2022-10-12,21:44:00,95,Male,20.0,Clothing,1.0,50.0,60.0,50.0,-10.0,10.0,Wednesday,21,18-25
922,,22:54:00,103,Male,41.0,Electronics,1.0,50.0,60.5,50.0,-10.5,,,22,36-50
1922,,20:07:00,72,Male,41.0,Electronics,1.0,50.0,48.5,50.0,1.5,,,20,36-50
600,2023-09-10,18:39:00,64,Female,59.0,Beauty,2.0,500.0,525.0,1000.0,-50.0,9.0,Sunday,18,51-65
680,2022-01-12,22:04:00,110,Female,53.0,Clothing,3.0,300.0,330.0,900.0,-90.0,1.0,Wednesday,22,51-65
770,2022-11-12,22:49:00,71,Male,32.0,Clothing,1.0,50.0,55.0,50.0,-5.0,11.0,Saturday,22,26-35
1600,,17:44:00,67,Female,59.0,Beauty,2.0,500.0,575.0,1000.0,-150.0,,,17,51-65
1680,2023-03-09,17:12:00,72,Female,53.0,Clothing,3.0,300.0,324.0,900.0,-72.0,3.0,Thursday,17,51-65
1770,,20:08:00,65,Male,32.0,Clothing,1.0,50.0,56.0,50.0,-6.0,,,20,26-35
60,2022-04-12,18:15:00,91,Male,30.0,Beauty,3.0,50.0,60.5,150.0,-31.5,4.0,Tuesday,18,26-35
250,,23:00:00,91,Male,48.0,Electronics,1.0,50.0,60.5,50.0,-10.5,,,23,36-50
516,,18:38:00,85,Male,30.0,Beauty,4.0,25.0,24.25,100.0,3.0,,,18,26-35
937,,19:57:00,50,Female,62.0,Beauty,1.0,500.0,510.0,500.0,-10.0,,,19,51-65
1060,2022-12-11,18:29:00,71,Male,30.0,Beauty,3.0,50.0,57.0,150.0,-21.0,12.0,Sunday,18,26-35
1250,,20:39:00,96,Male,48.0,Electronics,1.0,50.0,48.5,50.0,1.5,,,20,36-50
1516,2022-09-11,17:19:00,54,Male,30.0,Beauty,4.0,25.0,24.5,100.0,2.0,9.0,Sunday,17,26-35
1937,2022-07-09,17:57:00,52,Female,62.0,Beauty,1.0,500.0,620.0,500.0,-120.0,7.0,Saturday,17,51-65
318,,21:26:00,57,Male,61.0,Clothing,1.0,25.0,29.25,25.0,-4.25,,,21,51-65
342,2023-05-11,17:24:00,85,Female,43.0,Clothing,4.0,500.0,500.0,2000.0,0.0,5.0,Thursday,17,36-50
564,2023-12-09,20:14:00,114,Male,50.0,Electronics,2.0,50.0,55.5,100.0,-11.0,12.0,Saturday,20,36-50
767,2022-07-11,22:44:00,72,Male,39.0,Beauty,3.0,25.0,24.5,75.0,1.5,7.0,Monday,22,36-50
1318,,22:57:00,55,Male,61.0,Clothing,1.0,25.0,27.0,25.0,-2.0,,,22,51-65
1342,,23:00:00,114,Female,43.0,Clothing,4.0,500.0,485.0,2000.0,60.0,,,23,36-50
1564,2022-04-10,22:55:00,115,Male,50.0,Electronics,2.0,50.0,49.5,100.0,1.0,4.0,Sunday,22,36-50
1767,2022-10-12,17:35:00,87,Male,39.0,Beauty,3.0,25.0,28.25,75.0,-9.75,10.0,Wednesday,17,36-50
503,2023-08-10,20:06:00,63,Male,45.0,Beauty,4.0,500.0,570.0,2000.0,-280.0,8.0,Thursday,20,36-50
869,2022-08-09,22:16:00,51,Male,37.0,Beauty,3.0,500.0,485.0,1500.0,45.0,8.0,Tuesday,22,36-50
1503,,18:28:00,67,Male,45.0,Beauty,4.0,500.0,605.0,2000.0,-420.0,,,18,36-50
1869,,19:51:00,113,Male,37.0,Beauty,3.0,500.0,605.0,1500.0,-315.0,,,19,36-50
126,2022-01-11,18:16:00,63,Female,28.0,Clothing,3.0,30.0,28.8,90.0,3.5999999999999943,1.0,Tuesday,18,26-35
349,2023-04-12,17:05:00,78,Female,57.0,Beauty,1.0,50.0,48.5,50.0,1.5,4.0,Wednesday,17,51-65
440,,20:15:00,110,Male,64.0,Clothing,2.0,300.0,348.0,600.0,-96.0,,,20,51-65
1126,2022-12-09,17:12:00,62,Female,28.0,Clothing,3.0,30.0,28.8,90.0,3.5999999999999943,12.0,Friday,17,26-35
1349,2023-08-12,21:57:00,112,Female,57.0,Beauty,1.0,50.0,49.5,50.0,0.5,8.0,Saturday,21,51-65
1440,2023-01-09,19:20:00,86,Male,64.0,Clothing,2.0,300.0,354.0,600.0,-108.0,1.0,Monday,19,51-65
124,,21:17:00,83,Male,33.0,Clothing,4.0,500.0,515.0,2000.0,-60.0,,,21,26-35
324,,17:52:00,54,Female,52.0,Electronics,3.0,50.0,49.0,150.0,3.0,,,17,51-65
677,,21:13:00,65,Female,19.0,Beauty,3.0,500.0,555.0,1500.0,-165.0,,,21,18-25
1124,2023-06-10,20:04:00,83,Male,33.0,Clothing,4.0,500.0,515.0,2000.0,-60.0,6.0,Saturday,20,26-35
1324,,20:29:00,56,Female,52.0,Electronics,3.0,50.0,55.0,150.0,-15.0,,,20,51-65
1677,2022-02-10,20:51:00,84,Female,19.0,Beauty,3.0,500.0,490.0,1500.0,30.0,2.0,Thursday,20,18-25
30,2023-10-10,20:05:00,59,Female,39.0,Beauty,3.0,300.0,285.0,900.0,45.0,10.0,Tuesday,20,36-50
226,,17:02:00,69,Female,61.0,Clothing,1.0,50.0,57.5,50.0,-7.5,,,17,51-65
229,2023-09-11,19:23:00,92,Male,58.0,Beauty,3.0,30.0,36.9,90.0,-20.69999999999999,9.0,Monday,19,51-65
896,,19:17:00,56,Female,30.0,Electronics,2.0,25.0,30.75,50.0,-11.5,,,19,26-35
959,,17:59:00,54,Female,42.0,Electronics,2.0,30.0,28.5,60.0,3.0,,,17,36-50
998,,17:32:00,61,Female,23.0,Beauty,4.0,25.0,30.5,100.0,-22.0,,,17,18-25
1030,,18:02:00,96,Female,39.0,Beauty,3.0,300.0,309.0,900.0,-27.0,,,18,36-50
1226,,17:52:00,102,Female,61.0,Clothing,1.0,50.0,51.0,50.0,-1.0,,,17,51-65
1229,2023-02-11,21:08:00,62,Male,58.0,Beauty,3.0,30.0,34.5,90.0,-13.5,2.0,Saturday,21,51-65
1896,2022-05-11,20:19:00,87,Female,30.0,Electronics,2.0,25.0,30.75,50.0,-11.5,5.0,Wednesday,20,26-35
1959,2022-08-10,19:56:00,95,Female,42.0,Electronics,2.0,30.0,34.2,60.0,-8.400000000000006,8.0,Wednesday,19,36-50
1998,,19:53:00,90,Female,23.0,Beauty,4.0,25.0,24.0,100.0,4.0,,,19,18-25
12,2022-09-12,22:09:00,114,Male,35.0,Beauty,3.0,25.0,25.25,75.0,-0.75,9.0,Monday,22,26-35
1012,2022-08-12,18:47:00,56,Male,35.0,Beauty,3.0,25.0,27.25,75.0,-6.75,8.0,Friday,18,26-35
710,2022-03-09,21:11:00,71,Female,26.0,Electronics,3.0,500.0,495.0,1500.0,15.0,3.0,Wednesday,21,26-35
776,2023-08-09,18:57:00,109,Male,35.0,Clothing,3.0,30.0,30.9,90.0,-2.6999999999999886,8.0,Wednesday,18,26-35
817,2022-05-10,21:12:00,87,Male,30.0,Beauty,4.0,50.0,49.0,200.0,4.0,5.0,Tuesday,21,26-35
1710,,20:14:00,104,Female,26.0,Electronics,3.0,500.0,610.0,1500.0,-330.0,,,20,26-35
1776,,20:07:00,111,Male,35.0,Clothing,3.0,30.0,32.1,90.0,-6.300000000000011,,,20,26-35
1817,2022-11-09,21:22:00,82,Male,30.0,Beauty,4.0,50.0,50.0,200.0,0.0,11.0,Wednesday,21,26-35
334,,20:37:00,103,Male,31.0,Electronics,3.0,300.0,360.0,900.0,-180.0,,,20,26-35
343,2022-09-11,18:44:00,68,Male,21.0,Electronics,2.0,25.0,30.0,50.0,-10.0,9.0,Sunday,18,18-25
628,,18:00:00,66,Female,19.0,Beauty,4.0,50.0,59.5,200.0,-38.0,,,18,18-25
983,2022-10-10,20:12:00,61,Female,29.0,Clothing,1.0,300.0,345.0,300.0,-45.0,10.0,Monday,20,26-35
1334,,20:37:00,60,Male,31.0,Electronics,3.0,300.0,366.0,900.0,-198.0,,,20,26-35
1343,,20:10:00,87,Male,21.0,Electronics,2.0,25.0,28.5,50.0,-7.0,,,20,18-25
1628,,22:23:00,51,Female,19.0,Beauty,4.0,50.0,58.5,200.0,-34.0,,,22,18-25
1983,,21:38:00,114,Female,29.0,Clothing,1.0,300.0,303.0,300.0,-3.0,,,21,26-35
141,2022-01-11,19:26:00,54,Female,22.0,Electronics,1.0,50.0,59.0,50.0,-9.0,1.0,Tuesday,19,18-25
145,2022-06-11,19:21:00,64,Female,39.0,Clothing,3.0,25.0,27.5,75.0,-7.5,6.0,Saturday,19,36-50
507,2022-11-12,21:40:00,52,Female,37.0,Electronics,3.0,500.0,485.0,1500.0,45.0,11.0,Saturday,21,36-50
841,,20:58:00,108,Male,31.0,Electronics,4.0,25.0,28.5,100.0,-14.0,,,20,26-35
898,,20:55:00,53,Female,42.0,Clothing,3.0,30.0,35.1,90.0,-15.300000000000011,,,20,36-50
951,,21:35:00,58,Male,33.0,Beauty,2.0,50.0,57.5,100.0,-15.0,,,21,26-35
1141,,19:13:00,65,Female,22.0,Electronics,1.0,50.0,58.0,50.0,-8.0,,,19,18-25
1145,2023-01-09,19:19:00,87,Female,39.0,Clothing,3.0,25.0,31.0,75.0,-18.0,1.0,Monday,19,36-50
1507,,22:14:00,95,Female,37.0,Electronics,3.0,500.0,520.0,1500.0,-60.0,,,22,36-50
1841,,18:55:00,94,Male,31.0,Electronics,4.0,25.0,28.25,100.0,-13.0,,,18,26-35
1898,,18:17:00,81,Female,42.0,Clothing,3.0,30.0,35.1,90.0,-15.300000000000011,,,18,36-50
1951,2022-03-12,18:56:00,54,Male,33.0,Beauty,2.0,50.0,59.5,100.0,-19.0,3.0,Saturday,18,26-35
181,2023-06-11,19:59:00,79,Male,19.0,Electronics,4.0,300.0,327.0,1200.0,-108.0,6.0,Sunday,19,18-25
1181,2022-06-11,18:28:00,84,Male,19.0,Electronics,4.0,300.0,354.0,1200.0,-216.0,6.0,Saturday,18,18-25
784,,22:44:00,71,Female,34.0,Electronics,1.0,500.0,610.0,500.0,-110.0,,,22,26-35
1784,,20:58:00,100,Female,34.0,Electronics,1.0,500.0,500.0,500.0,0.0,,,20,26-35
20,2023-12-12,21:35:00,85,Male,22.0,Clothing,3.0,300.0,345.0,900.0,-135.0,12.0,Tuesday,21,18-25
690,,18:39:00,91,Female,52.0,Clothing,3.0,300.0,324.0,900.0,-72.0,,,18,51-65
1020,,18:30:00,86,Male,22.0,Clothing,3.0,300.0,300.0,900.0,0.0,,,18,18-25
1690,2023-05-09,17:36:00,101,Female,52.0,Clothing,3.0,300.0,369.0,900.0,-207.0,5.0,Tuesday,17,51-65
47,,17:22:00,96,Female,40.0,Beauty,3.0,500.0,600.0,1500.0,-300.0,,,17,36-50
405,,17:55:00,79,Female,25.0,Clothing,4.0,300.0,324.0,1200.0,-96.0,,,17,18-25
1047,2022-04-12,21:53:00,84,Female,40.0,Beauty,3.0,500.0,490.0,1500.0,30.0,4.0,Tuesday,21,36-50
1405,,20:08:00,91,Female,25.0,Clothing,4.0,300.0,342.0,1200.0,-168.0,,,20,18-25
205,,17:20:00,88,Female,43.0,Clothing,1.0,25.0,25.5,25.0,-0.5,,,17,36-50
512,2022-06-12,18:00:00,56,Female,57.0,Beauty,1.0,25.0,9.5,25.0,15.5,6.0,Sunday,18,51-65
565,2023-05-09,20:24:00,75,Female,45.0,Beauty,2.0,30.0,9.0,60.0,42.0,5.0,Tuesday,20,36-50
761,,22:16:00,64,Female,33.0,Clothing,1.0,500.0,275.0,500.0,225.0,,,22,26-35
762,,17:49:00,56,Female,24.0,Electronics,2.0,25.0,10.25,50.0,29.5,,,17,18-25
950,,21:27:00,75,Male,36.0,Clothing,3.0,300.0,144.0,900.0,468.0,,,21,36-50
1205,,19:19:00,97,Female,43.0,Clothing,1.0,25.0,7.25,25.0,17.75,,,19,36-50
1512,,20:05:00,105,Female,57.0,Beauty,1.0,25.0,13.25,25.0,11.75,,,20,51-65
1565,2023-04-09,20:45:00,74,Female,45.0,Beauty,2.0,30.0,11.1,60.0,37.8,4.0,Sunday,20,36-50
1761,2023-09-12,18:46:00,72,Female,33.0,Clothing,1.0,500.0,200.0,500.0,300.0,9.0,Tuesday,18,26-35
1762,,18:43:00,81,Female,24.0,Electronics,2.0,25.0,11.0,50.0,28.0,,,18,18-25
1950,2022-04-12,19:23:00,50,Male,36.0,Clothing,3.0,300.0,84.0,900.0,648.0,4.0,Tuesday,19,36-50
86,,18:55:00,69,Male,19.0,Beauty,3.0,30.0,15.6,90.0,43.2,,,18,18-25
173,,17:30:00,85,Male,64.0,Electronics,4.0,30.0,14.1,120.0,63.6,,,17,51-65
1086,,19:50:00,84,Male,19.0,Beauty,3.0,30.0,16.5,90.0,40.5,,,19,18-25
